Title,Director,Cast,Genre,Music,year,language,industry
Grihasthi,S.M. Yusuf,"Sulochana Chatterjee, Shyama, Masood, Yakub, Pran, Kuldip Kaur",Family Drama,,1948,Hindi,Bollywood
Gumrah,,,,,1948,Hindi,Bollywood
Gunjan,V.C. Desai,"Trilok Kapoor, Nalini Jaywant, Balraj Sahni, Veena Kumari, Purnima, Narmada Shanker, David",Social,,1948,Hindi,Bollywood
Gunsundari,Ratibhai Punatkar,"Nirupa Roy, Manhar Desai, Dulari, Nazira, Babu Raje, Jal Writer, Romeo",Family Drama,,1948,Hindi,Bollywood
Heer Ranjha,Wali,"Ghulam Mohammad, Mumtaz Shanti, Shree Nath, Roop Kamal, Gulab, Majnu",Legend Romance,,1948,Hindi,Bollywood
Hind Mail,Nanubhai Vakil,"Prakash, Amir Karnataki, Bacha, N. A. Ansari",Action,,1948,Hindi,Bollywood
Hip Hip Hurray,Arvind Sen,"Nirupa Roy, Balwant Singh, Navin Yagnik, Kumkum, Gulab, Bhudo Advani",Comedy,,1948,Hindi,Bollywood
Hum Bhi Insaan Hain,Phani Majumdar,"Dev Anand, Ramola, Amir Bano, Niharika, Pal, G. Das",,,1948,Hindi,Bollywood
Jadui Angoothi,A. M. Khan,"Husn Ara, Anil Kumar, Devraj, Kesari",Fantasy,,1948,Hindi,Bollywood
Jadui Bansari,Nanubhai Vakil,"Prakash, Kamla Rani, Agha, Amirbai Karnataki",Action Fantasy,,1948,Hindi,Bollywood
Jadui Chitra,Jaswant Jhaveri,"Shanta Patel, Anil Kumar, Kesari, Leela Pande, N. A. Ansari, Bhim",Fantasy Action,,1948,Hindi,Bollywood
Jadui Shehnai,Naseem Siddiqui,"Shanta Prasad, Prakash, N. A. Ansari, Leela Pande, Devraj, Rafique, Amirbai Karnataki",Action Fantasy,,1948,Hindi,Bollywood
Jai Hanuman,Ramchandra Thakur,"Nirupa Roy, P. Kailash, S. N. Tripathi, Pesi Patel, Ram Kumar, Babu Nene, Kamalakant, Inamdar",Religious,,1948,Hindi,Bollywood
Jai Hind,Ramnik Vaidya,"Prakash, Shanta Patel, Bacha",Social,,1948,Hindi,Bollywood
Jalan,Bhagwan,"Bhagwan, Chanchal, Usha Shukla, Baburao Pehalwan, Vasantrao Pehalwan",Action,,1948,Hindi,Bollywood
Jalsa,Kamlakar,"Geeta Bali, Ramesh, Purnima, Shyama, Raj Adib, Om Prakash, Tiwari, Vimla Bai",Drama,,1948,Hindi,Bollywood
Jeene Do,"A. F. Keeka, K. A. Majid","Leela Gupte, Panna Lal, Kaiser, Shanta Kunwar, Harish, Menka Devi",Social,,1948,Hindi,Bollywood
Jharna,Protima Das Gupta,"Begum Para, Maya Banerji, Shanti Madhok, Gope, Protima Das Gupta, Amir Bano, David",Social,,1948,Hindi,Bollywood
Jhoothi Kasmein,H. S. Rawail,"Ramola, Hiralal, Rooplekha, Iftekhar, Robin Majumdar, Manorama, Sunder",Social,,1948,Hindi,Bollywood
Jungle Goddess,Nari Ghadiali,"Fearless Nadia, John Cawas, Sheikh, Aftab, Putlibai, Manchi Tuthi",Action Adventure,,1948,Hindi,Bollywood
Kajal,M. Sadiq,"Suraiya, Jayant, Gope, Sharda, Ram Kamlani, Cuckoo, Wasti, Amir Bano",Social,,1948,Hindi,Bollywood
Kalpana,Uday Shankar,"Uday Shankar, Amala Uday Shankar, Lakshmi Kanta, Dr. G. V. Subba Rao, Birendra Bannerjee, Swaraj Mitter Gupta, Anil Kumar Chopra, Brijo Behari Banerji, Chiranjilal Shah, Devilal Samar, K. Mukerjee, Dulal Sen, G. V. Karandikar, Nagen Dey, Ganesh Banerji, Syd Jalaluddin, Farman Ali, Begam Zamarudh, Yousuf Ali, Lalitha, Krishnan Nair, Padmini, Krishna Namboodiri, Saraswathi, Neelakanta Sharma, Shakuntala, Popatlal Gupta, Suniti Kowshik, Narasing Rao, Jayalakshmi, Upendra Singh, Rani Bai, Ramakant Singh, Rajeswari, Chellappan, Yogam, Karunakaran Nair, Ramanamma, Narayan Kunju, Sudha Kowshik, Pandurangi, Leela, Raghavan, Usha, Vasudev Namboodiri, Lakshmi, Gopal Rao, Anasuya, Bhaskar Rao, Kamala, Vasan, Krishna Pillai, Rammoorthy, Narayan Panicker, Ramakrishna Kurup, Radhakrishna Nair, K. Raman Pillai, Shivasankara Nair, Raman Pillai, Keshav Namboodiri, Ajoy Chaliha, Shivaram Panicker, Deviprasad Ghatak, Raju, K. Bhaskar Pillai, Vittal Dass, Bhaskaran Pillai, Venkateswar Rao, Damodaran Pillai, Abdul Azeez, Kuttan Pillai, Amir Khan",Dance Drama,,1948,Hindi,Bollywood
Khidki,P. L. Santoshi,"Rehana, Jawahar Kaul, V. H. Desai, Radhakrishan, Leela Mishra, Ram Singh, Mumtaz Ali, Tiwari",Social,,1948,Hindi,Bollywood
Kiski Jeet,Safdar Mirza,"Pushpa, Maqbul, Indu Kulkarni, Sadiq, Sarla, Mohammed Sandow",Social,,1948,Hindi,Bollywood
Kuchh Naya,Ninu Majumdar (Muzumdar),"Purnima, Ramesh, R. Sinha, R. S. Duba, Sudha Rao",Social,,1948,Hindi,Bollywood
Lakhpati,Ravindra Jaykar,"Sulochana Chatterjee, Sapru, Rajan Haksar, Leela Chitnis, Om Prakash, Tabassum, Narmada Shanker",Social,,1948,Hindi,Bollywood
Lal Dupatta,K.B. Lall,"Madhubala, Sapru, Ulhas, Rajan Haksar, Ranjit Kumari, Neelam, Kesari",Social Drama,,1948,Hindi,Bollywood
Lalach,Bhagwan,"Bhagwan, Leela Gupte, Usha Shukla, Baburao Pehlwan",Action,,1948,Hindi,Bollywood
Majboor,Nazir Ajmeri,"Munawwar Sultana, Shyam Sohan, Indu Paul, Shivraj, Amir Bano",Family Melodrama,,1948,Hindi,Bollywood
Mala the Mighty,John Cawas,"John Cawas, Leela, Bhagwan, Dalpat, Azim",Action,,1948,Hindi,Bollywood
Mandir,"Dinkar D. Patil, Master Vinayak","Shahu Modak, Shanta Apte, Jaymala, Vijaya, Master Vinayak, Lata Mangeshkar, Baby Nanda, Jankidas, Samson",Social,,1948,Hindi,Bollywood
Matlabi,Bhagwan,"Bhagwan, Chanchal, Usha Shukla, Bibijan, Vasantrao Pehalwan, Baburao Pehalwan",Action,,1948,Hindi,Bollywood
Mela,S.U. Sunny,"Dilip Kumar, Nargis, Jayant, Jeevan, Rehman, Amar, Roop Kamal, Zubeida",Romantic Drama Social,,1948,Hindi,Bollywood
Mera Munna,Vishram Bedekar,"Motilal, Nayantara, W. M. Khan, E. Tarapore, Leela Mishra, Ramesh Saigal",Family Drama,,1948,Hindi,Bollywood
Mere Lal,Bal Gajbar,"Hansa Wadkar, Jog, Chandrakant Desai, Angre, Ram Upadhyay, Pratima Devi",Family,,1948,Hindi,Bollywood
Meri Kahani,Keki Mistry,"Munawwar Sultana, Surendra, Murad, Bhudo Advani, Sanobar, Ramesh Sinha, Leela Kumari, Santosh Kumar",Romance Drama,,1948,Hindi,Bollywood
Middle Fail,Kishore Sharma,"Kiran, Shanti Madhok, Raj Kanwar, Ram Murti, Sankatha Prasad",,,1948,Hindi,Bollywood
Mitti Ke Khilone,Pralhad Dutt,"Karan Dewan, Nirupa Roy, Nigar Sultana, Dulari, Ram Avtar, S. N. Tripathi",Social,,1948,Hindi,Bollywood
Nadiya Ke Paar,Kishore Sahu,"Dilip Kumar, Kamini Kaushal, David, Maya Banerjee, S. L. Puri, Samson, Kanta Kumari",Social Drama,,1948,Hindi,Bollywood
Nai Reet,S.K. Ojha,"Geeta Bali, Sulochana Chatterjee, Krishnakant, Badri Prasad, Rajendra, Tiwari",Social,,1948,Hindi,Bollywood
Nakli Heera,Ramanlal Desai,"Basant Malini, Navinchandra, Shanta Kunwar, Moni Chatterjee",Action,,1948,Hindi,Bollywood
Nao,D.N. Madhok,"P. Jairaj, Nigar Sultana, Dulari, Krishna Kumari, Amir Bano, David, Badri Prasad",Social,,1948,Hindi,Bollywood
Nek Dil,S. R. Desai,"Zubeida, Pran, Smriti Biswas, Amrit, Begum Parvin, Nazar",Social,,1948,Hindi,Bollywood
O Jane Wale,S. Sardesai,"Trilok Kapoor, Geeta Desai, Umakant, Pandey, Mehar Sultana",Social,,1948,Hindi,Bollywood
Oonch Neech,Hem Chander,"Sumitra Devi, Paul Mahendra, Bharati Devi, Hiralal, Chandravati, N. A. Ansari",Social Romantic drama,,1948,Hindi,Bollywood
Padmini,Wali Saheb,"Ashok Kumar Mumtaz Shanti, Mumtaz Ali, Maya Devi, A. Shah, Samson",Historical Drama,,1948,Hindi,Bollywood
Papiha Re,Daud Chand,"Amarnath, Khurshid, Akhtari, Asha Posle, Khairati, G. N. Butt, Mumtaz Begum",Social,,1948,Hindi,Bollywood
Parai Aag,Najam Naqvi,"Madhubala, Munawwar Sultana, Ulhas, W. M. Khan, Jilloo, Khalil",Social,,1948,Hindi,Bollywood
Parbat Ki Rani,A. Karim,"Shanta Patel, Dalpat, Habib, Leela Pawar, Sheri",Costume,,1948,Hindi,Bollywood
Pardesi Mehmaan,Aspi Irani,"Kamal Kapoor, Husn Banu, Bipin Gupta, Rajrani, Ghulam Mohammed, Afghan Sandow, Azim",Costume Drama,,1948,Hindi,Bollywood
Paroo,Shorey Saulatalvi,"Geeta Nizami, Dar Kashmiri, Randhir, Saroj Borkar",Social drama,,1948,Hindi,Bollywood
Patjhad,Ravindra Dave,"Amarnath, Meena, Cuckoo, Om Prakash, Shamlal",Social,,1948,Hindi,Bollywood
Payal,A. Shakoor,"Nihal, Agha, Cuckoo, Paro Devi, Altaf, Badri Prasad, Anwaribai, Abu Baker",,,1948,Hindi,Bollywood
Phool Aur Kaante,Achyut Govind Ranade,"Lalita Pawar, Saroj Borkar, Master Rattan Kumar, Mohan Segal, Javdekar, Swaroop Saigal, Chaube",Social,,1948,Hindi,Bollywood
Pugree,Anant Thakur,"Kamini Kaushal, Wasti, Shashikala, Amar, Gope, Dixit, Pratima Devi, Ram Avtar",Social Comedy Drama,,1948,Hindi,Bollywood
Pyaar Ki Jeet,O.P. Dutta,"Suraiya, Rehman, Gope, Raj Mehra, Manorama, Leela Mishra, Yashodhara Katju, Niranjan Sharma",Social,,1948,Hindi,Bollywood
Raees,Qaisar Sabhai,"Usha, Jawahar Kaul, Urvashi, Shanta Kunwar, Munshi Munakka",Social,,1948,Hindi,Bollywood
Rambaan,Vijay Bhatt,"Prem Adib, Shobhana Samarth, Chandra Mohan, Raj Adib, Umakant, Ramsingh, Leela Mishra, Jankidas",Religious,,1948,Hindi,Bollywood
Rang Mahal,Anand Kumar,"Suraiya, Suresh, Shah Nawaz, Anant Kumar, Lalita Pawar, Anant Marathe","Fantasy, Drama",,1948,Hindi,Bollywood
Rangeen Zamana,M. Bhavnani,"Premnath, Monica Desai, Gope Yashodhara Katju, Badri Prasad, Ram Kanlani",Social,,1948,Hindi,Bollywood
Ratan Manjari,Nanubhai Vakil,"Prakash, Mumtaz, Anwaribai, Amirbai Karnataki, Gulnar",Costume,,1948,Hindi,Bollywood
Refugee,Tara Harish,"Sulochana Kadam, Ajit, Hamid, Majnu, Kesari, Urmila, Harishchandra, Dalpat",Social,,1948,Hindi,Bollywood
Roop Rekha,Samar Ghosh,"Rehman, Smriti Biswas, Asha Posley Veena Kohli, Pannalal, Ajmal",Social,,1948,Hindi,Bollywood
Rupaye Ki Kahani,Kumarsen Samarth,"Bina Pal, Shashikala, Vasant Thegdi, Vimal Ghaisas, Krishnakant",Social,,1948,Hindi,Bollywood
Sabyasachi,Agradoot,"Sandhya Rani, Kamal Mitra, Meera Mishra, Paresh Banerji, Bipin Gupta, Manorama, Devi Mukherjee",,,1948,Hindi,Bollywood
Sajan Ka Ghar,S. Daulatalavi,"P. Jairaj, Ranjana, Kusum Deshpande, Vasant Thegdi, Uma Dutt",Social,,1948,Hindi,Bollywood
Sant Tukaram,"V. Damle, S. Fatehlal","V. Pagnis, Gouri, Madhu Apte, Nandrekar, K. Pandit",Biopic,,1948,Hindi,Bollywood
Sati Vijaya,K. J. Parmar,"Ratnamala, Kishore Kumar, Kanta Kumari, Suryakant",Devotional,,1948,Hindi,Bollywood
Satyanarayan,"R. Vishnuram, Kumar Sahu","Leela Gupte, Jawahar Kaul, Ranjit Kumari, Roop Kumari, Balakram",Social,,1948,Hindi,Bollywood
Satyavan Savitri,Manibhai Vyas,"Nirupa Roy, Babu Raje, Maruti Rao, Bhim Pande, Bhagwandas, Kanta Kumari, Umakant",Mythology,,1948,Hindi,Bollywood
Seeta Swayamwar,A. R. Sheikh,"Durga Khote, Anant Marathe, Vasant Thegdi, Shakuntala, Balakram",Religious,,1948,Hindi,Bollywood
Sehra,D. B. Joshi,"Arun Kumar, Maya Devi, Nirmala, S. Nazir, Sheikh, Leela Mishra",Social,,1948,Hindi,Bollywood
Shaheed,Ramesh Saigal,"Dilip Kumar, Kamini Kaushal, Chandra Mohan, Prabhu Dayal, Leela Chitnis",Social Patriotic,,1948,Hindi,Bollywood
Shahnaz,S. Hassan,"Begum Para, Altaf, Shanta Patel, Shyama, Sheikh, Gulzar",,,1948,Hindi,Bollywood
Shakti,S.I. Hassan,"Karan Dewan, Suraiya, Murad, Maya Devi, Seeta Bose, Cuckoo, Mumtaz Ali",Social,,1948,Hindi,Bollywood
Shauhar,Veena Kumari,"Ulhas, Veena Kumari, Bhudo Advani, Dulari, Sankatha Prasad",Social Drama,,1948,Hindi,Bollywood
Shikayat,Shaheed Latif,"Shyam, Nigar Sultana, Rama Shukla, Agha, Baby Shakuntala, Sunalini Devi, Raj Mehra, Snehprabha",Social,,1948,Hindi,Bollywood
Shri Ram Bhakta Hanuman,Homi Wadia,"Trilok Kapoor, Sona Chatterjee, Amarnath, S. N. Tripathi, P. C. Joshi, Niranjan Sharma, Dalpat",Devotional,,1948,Hindi,Bollywood
Sipahi Ka Sapna a.k.a. Soldier's Dream,Sushil Majumdar,,,,1948,Hindi,Bollywood
Sona,Mazhar Khan,"Munawwar Sultana, Mazhar Khan, Madhuri, Dixit, Navin Yagnik, Madan Puri",Social,,1948,Hindi,Bollywood
Suhaag Raat a.k.a. Sohag Raat,Kidar Sharma,"Geeta Bali, Bharat Bhushan, Begum Para",Drama,,1948,Hindi,Bollywood
Suhagi,A. Shakoor,"Begum Para, Manorama, Sadiq Ali, Abu Bakar, Jilloo, Badri Prasad",Romance Triangle Drama,,1948,Hindi,Bollywood
Taqdeerwale,S. H. Tharani,"Chandrika, Rajan Shanta Desai, Putlibai, Maqbul, Fazlu",Action,,1948,Hindi,Bollywood
Tigress,K. Talpade,"Fearless Nadia, Sona Chatterjee, Dalpat, Jal Khambata, Prakash, Boman Shroff",Action Adventure,,1948,Hindi,Bollywood
Toote Tare,Harish,"Sheikh Mukhtar, Mridula, Murad, Harish, Shamim, Kanhaiyalal, Putlibai, Kanchan Kumari",Drama,,1948,Hindi,Bollywood
Tumhari Kasam,G.P. Pawar,"Bhagwan, Vita Lokhre, Azim, Usha Shukla, Vasantrao Pehalwan, Baburao Pehalwan",Action,,1948,Hindi,Bollywood
Veena,J. P. Advani,"Rehman, Sulochana Chatterjee, Yakub, Veera, Hemavati, Leela Mishra, Girdhari",,,1948,Hindi,Bollywood
Vidya,Girish Trivedi,"Suraiya, Dev Anand, Madan Puri, Ghulam Mohammad, Maya Banerjee, Cuckoo",Family Drama,,1948,Hindi,Bollywood
Vijay Yatra,Niren Lahiri,"Sumitra, Ahindra Chowdhry, Sunanda, Dhiraj, Sham Laha",Social,,1948,Hindi,Bollywood
White Face,Balwant Dave,"Navinchandra, Leela Pawar Baburao Pehalwan, Omkar, Devaskar, Putlibai, Bhim",Action,,1948,Hindi,Bollywood
Yeh Hai Duniya,Aspi Azad,"Nawaz, Meera, Shabnam, Indira, Eruch Tarapore, Ram Kumar",Social,,1948,Hindi,Bollywood
Ziddi,Shaheed Latif,"Dev Anand, Kamini Kaushal, Pran, Kuldip Kaur, Nawab, Veera, Indu Paul, Chanda",Drama,,1948,Hindi,Bollywood
Aakhri Paigham a.k.a. The Last Message,Muzammil Khurshid,"Muzamil, Shashikala, Prakash Gupta, Yakub Rizvi, Leela Chitnis, Sudha Malhotra, Niranjan Sharma",Social,,1949,Hindi,Bollywood
Aiye,Yakub,"Yakub, Sulochana Chatterjee, Ashraf Khan, Sheela Naik, Masood, Jankidas",Social Family,,1949,Hindi,Bollywood
Amar Kahani,Baij Sharma,"P. Jairaj, Suraiya, Ranjana, Jagdish Mehta",Drama,,1949,Hindi,Bollywood
Andaz,Mehboob Khan,"Raj Kapoor, Nargis, Dilip Kumar, Cuckoo, Murad",Social Family Romance,,1949,Hindi,Bollywood
Apna Desh,V. Shantaram,"Keshavrao Date, Pushpa Hans, Sudha Apte, Chandrashekhar, Manmohan Krishna, Satish Vyas",Social,,1949,Hindi,Bollywood
Aparadhi,Yeshwant Pethkar,"Madhubala, Pran, Baburao Pendharkar, Ram Singh, Uma Dutt",Crime Drama,,1949,Hindi,Bollywood
Bachke Rahena,Bhagwan,"Bhagwan, Leela Gupte, Razia Vasantrao Pehalwan, Azim, Baburao Pehalwan",Action Comedy,,1949,Hindi,Bollywood
Bari Behen,Ram Daryani,"Geeta Bali, Suraiya, Pran, Ulhas Rehman",Family Drama,,1949,Hindi,Bollywood
Balam,Homi Wadia,"Suraiya, Masood, Nigar Sultana, Wasti, Agha, Jayant",Romantic Drama,,1949,Hindi,Bollywood
Banoo,G. M. Amla,"Anil Kumar, Maya Devi, Agha, Shanti Madhok, Nishant, Raj Shekhar, Kashmira",Social,,1949,Hindi,Bollywood
Bansariya,Ram Narayan Dave,"Geeta Bali, Om Prakash, Kuldip Kaur, Randhir, Sofia, Gulab, Ram Singh,",Romance Family,,1949,Hindi,Bollywood
Barsaat,Raj Kapoor,"Raj Kapoor, Nargis, Nimmi, Premnath, K. N. Singh, B. M. Vyas, Sushila Devi",Romance Drama,,1949,Hindi,Bollywood
Bazaar,K. Amarnath,"Shyam, Nigar Sultana, Yakub, Gope, Cuckoo Badri Prasad, Amir Banu",Social Family,,1949,Hindi,Bollywood
Bedard,B. N. Chouhan,"Majnu, Anand Tiwari, Brij Gopal, Sudharao, Shanta Kunwar",Social,,1949,Hindi,Bollywood
Begunah,B. R. Mudnaney,"Roop Kumari, Arvind Kumar, Shama, Habib, Kathana, Usha",Action,,1949,Hindi,Bollywood
Bhakta Pundalik,Dhirubhai Desai,"V. Mehrotra, C. J. Pandey, Kamlesh Thakar, Chunilal, Sushil Kumar, Sophia, Rani Premlata",Devotional,,1949,Hindi,Bollywood
Bhedi Bungla,Bhagwan,"Bhagwan, Leela Gupte, Inamdar, Mirajkar, Azim, Baburao Pehalwan",Mystery Action,,1949,Hindi,Bollywood
Bhole Bhale,Bhagwan,"Bhagwan, Leela Gupte, Inamdar, Mirajkar, Azim, Baburao Pehalwan",Action,,1949,Hindi,Bollywood
Bhole Piya,Jaswant Jhaveri,"Bhagwan, Leela Gupte, Rafiqe, Ansari, Shanta Patel",,,1949,Hindi,Bollywood
Bholi,Ram Daryani,"Geeta Bali, Prem Adib, Nawab, Shashikala, Gope, Jeevan",Family Drama,,1949,Hindi,Bollywood
Bhul Bhulaiyan,Taimur Behramshah,"Agha, Zeb Qureshi, Laila, Bhudo Advani, Rashid, Maruti, Kusum Thakur, Pesi Patel, Anwaribai",Social,,1949,Hindi,Bollywood
Bigde Dil,A. M. Khan,"Bhagwan, Husn Ara, Kesari, Veena Kohli, Kathana, A. M. Khan",Action,,1949,Hindi,Bollywood
Billi,Nari Ghadiali,"Fearless Nadia, John Cawas, Putli, Sheikh, Mithu Miyan",Action,,1949,Hindi,Bollywood
Bombay,C. R. Bajaj,"Suraiya Choudhary, Shashikala, Uday Kumar, Ram Singh, Sheela Naik, Bhudo Advani",Social,,1949,Hindi,Bollywood
Chaar Din,M. Sadiq,"Shyam, Suraiya, Jayant, Om Prakash, Shyama, Cuckoo",Social,,1949,Hindi,Bollywood
Chakori,Ram Narayan Dave,"Nalini Jaywant, Bharat Bhushan, Manorama, Cuckoo, Randhir",Social Family,,1949,Hindi,Bollywood
Chandni Raat,Mohammad Ehsan,"Shyam, Naseem Banu, David, Cuckoo, Jilloo",Drama,,1949,Hindi,Bollywood
Chhota Bhai,Kartik Chattopadhyay,"Mahendra Pal, Molina Devi, Shakoor, Asit Sen",Family Social,,1949,Hindi,Bollywood
Chilman,Changezi,"Rehana, Shareef, Pritma, Hamid, Anwari",Family Social,,1949,Hindi,Bollywood
Dada,Harish,"Shyam, Munawar Sultana Sheikh Mukhtar, Murad, Mukri, Cuckoo",Action Drama,,1949,Hindi,Bollywood
Darogaji,Akhtar Hussain,"Nargis, Jairaj, Neelam Mishra, Nisaar",Social Family,,1949,Hindi,Bollywood
Daulat,Sohrab Modi,"Madhubala, Mahipal, Jankidas",Social Family,,1949,Hindi,Bollywood
Delhi Express,Balwant Bhatt,"Fearless Nadia, Prakash, Shanta Patel, Bachoo, Shyam Sunder",Action Thriller,,1949,Hindi,Bollywood
Dhoom Dham,Rajaram,"Agha, Baburao, Urvashi, Leela Mishra, Vasantrao Pehalwan",Action,,1949,Hindi,Bollywood
Dhoomketu,Homi Wadia,"Fearless Nadia, John Cawas, Sona Chatterji, Boman Shroff, Dalpat, Ram Singh, Raja Sandow, Habib",Action Crime Thriller,,1949,Hindi,Bollywood
Dil Ki Basti,Wahid Qureshi,"Masood Khan, Nigar Sultana, Amar, Lalita Pawar, Tiwari, Urmila",Romance Drama,,1949,Hindi,Bollywood
Dil Ki Duniya,Mazhar Khan,"Mazhar Khan, Munawwar Sultana, P. Jairaj, Geeta Bali, Madan Puri, Suraiya Choudhary, Agha, Jaswant",Romance Drama,,1949,Hindi,Bollywood
Dillagi,Abdul Rashid Kardar,"Shyam, Suraiya, Sharda, Amar, Amir Bano, Shyam Kumar",Romantic Drama,,1949,Hindi,Bollywood
Dulari,Abdul Rashid Kardar,"Shyam, Geeta Bali, Madhubala, Suresh, Jayant, Amar, Pratima Devi, Shyam Kumar",,,1949,Hindi,Bollywood
Duniya,S. F. Hussain,"Karan Dewan, Suraiya, Yakub, Shakila, Anwaribai, Bhudo Advani, Baby Zubaida, Jankidas",Social Drama,,1949,Hindi,Bollywood
Ek Teri Nishani,B. K. Sagar,"Trilok Kapoor, Shyama, Meena, Ajmal, Urvashi, Maruti, I. S. Johar, Om Prakash, Cuckoo",Social,,1949,Hindi,Bollywood
Ek Thi Ladki,Roop K. Shorey,"Motilal, Meena Shorey, Bharat Bhushan, Kuldip Kaur, I. S. Johar, Agha, Shakuntala, Mehraj",Action Comedy,,1949,Hindi,Bollywood
