Title,Director,Cast,Genre,Music,year,language,industry
Paanai Pidithaval Bhaagyasaali,T. S. Durairaj,"Savitri, T. S. Durairaj, K. Balaji, T. P. Muthulakshmi, V. S. Raghavan",,S. V. Venkatraman & S. Rajeswara Rao,1958,Tamil,Kollywood
Pathi Bakthi,A. Bhim Singh,"Sivaji Ganesan, Gemini Ganesan, Savitri, M. N. Rajam, T. S. Balaiah, Chittor V. Nagaiah, K. A. Thangavelu, J. P. Chandrababu, M. Saroja, K. D. Santhanam, A. Krishnan, A. Rama Rao, C. R. Vijayakumari, C. K. Saraswathi, K. S. Angamuthu, K. Malathi",,Viswanathan–Ramamoorthy,1958,Tamil,Kollywood
Paattaliyin Sabatham(dubbed from Hindi),B. R. Chopra,"Dilip Kumar, Vyjayanthimala, Ajit, Jeevan, Chand Usmani, Johnny Walker, Nazir Hussain, Manmohan Krishna, Leela Chitnis and dance by Kumkum and Minoo Mumtaz",,O. P. Nayyar,1958,Tamil,Kollywood
Peria Koil,A. K. Velan,"P. Kannamba, Prem Nazir, M. N. Rajam",,K. V. Mahadevan,1958,Tamil,Kollywood
Petra Maganai Vitra Annai,V. Ramanathan,"S. S. Rajendran, C. R. Vijayakumari, R. S. Manohar, Pandari Bai",,Viswanathan–Ramamoorthy,1958,Tamil,Kollywood
Pillai Kaniyamudhu,M. A. Thirumugam,"S. S. Rajendran, E. V. Saroja, P. S. Veerappa, M. N. Rajam",,K. V. Mahadevan,1958,Tamil,Kollywood
Sabaash Meena,B. R. Panthulu,"Sivaji Ganesan, J. P. Chandrababu, Malini, B. Sarojadevi, S. V. Ranga Rao, B. R. Panthulu, Kula Dheivam V. R. Rajagopal, D. Balasubramaniam, M. R. Santhanam",,T. G. Lingappa,1958,Tamil,Kollywood
Sampoorna Ramayanam,K. Somu,"Sivaji Ganesan, N. T. Rama Rao, Padmini, P. V. Narasimha Bharathi, V. K. Ramasamy, M. N. Rajam, Chittor V. Nagaiah, S. D. Subbulakshmi, G. Varalakshmi, T. K. Baghavathi, Sandhya",,K. V. Mahadevan,1958,Tamil,Kollywood
Sarangadhara,V. S. Raghavan,"Sivaji Ganesan, P. Bhanumathi, Rajasulochana, S. V. Ranga Rao, P. Santha Kumari, M. N. Nambiar, Valaiyapathi G. Muthukrishnan, A. Karunanidhi, T. P. Muthulakshmi",,G. Ramanathan,1958,Tamil,Kollywood
Sathi Anusuya[3]Dubbed from Telugu,K. B. Nagabhushanam,"N. T. Rama Rao, Anjali Devi, Jamuna",,T. M. Ibrahim(Ghantasala for Telugu version),1958,Tamil,Kollywood
Sengottai Singam,V. N. Reddy,"Uthayakumar, B. Sarojadevi, S. V. Sahasranamam, Pandari Bai, T. S. Balaiah, Mainavathi, P. S. Veerappa, Sandow M. M. A. Chinnappa Thevar",,K. V. Mahadevan,1958,Tamil,Kollywood
Senjulakshmi,P. A. Subbarao,"A. Nageswara Rao, Anjali Devi, S. V. Ranga Rao, K. A. Thangavelu, Sandhya, K. S. Angamuthu, E. R. Sahadevan, Pushpavalli",,S. Rajeswara Rao,1958,Tamil,Kollywood
Sri Rama Bhaktha HanumanDubbed from Hindi,Babubhai Mistry,"Mahipal, Anita Guha, B. M. Vyas, Krishna Kumari, S. N. Tripathi, Soodesh Kumar, Amirbai Karnataki, Ratnamala, Kanchanmala, Helen, Sheela Vaz, Pravin Paul",,Chitragupta,1958,Tamil,Kollywood
Thai Pirandhal Vazhi Pirakkum,A. K. Velan,"S. S. Rajendran, Prem Nazir, M. N. Rajam, Rajasulochana",,K. V. Mahadevan,1958,Tamil,Kollywood
Thedi Vandha Selvam,P. Neelakantan,"S. S. Rajendran, Rajasulochana, B.Saroja Devi",,T. G. Lingappa,1958,Tamil,Kollywood
Thirudargal Jakkirathai,B. N. Rao,"S. S. Rajendran, G. Varalakshmi, Girija",,K. V. Mahadevan,1958,Tamil,Kollywood
Thirumanam,A. Bhim Singh,"Gemini Ganesan, Savitri, K. A. Thangavelu",,S. M. Subbaiah Naidu,1958,Tamil,Kollywood
Uthama Puthiran,T. Prakash Rao,"Sivaji Ganesan, Padmini, P. Kannamba, Ragini, M. N. Nambiar, M. K. Radha, K. A. Thangavelu, Stunt Somu, M. S. S. Bakkiam, P. S. Vengadasalam",,G. Ramanathan,1958,Tamil,Kollywood
Vanji Kottai Valipan,S. S. Vasan,"Gemini Ganesan, Vyjayanthimala, Padmini, P. S. Veerappa, T. K. Shanmugam, P. Kannamba, S. V. Subbaiah, M. S. Sundari Bai, K. A. Thangavelu, T. P. Muthulakshmi, Daisy Irani",,C. Ramchandra,1958,Tamil,Kollywood
Veera AmarsinghDubbed from Hindi[5],Jaswant Zaveri,"Jairaj, Nirupa Roy, Murad, Veena, Ramesh Sinha, Raaj Kumar, Helen, Nasir",,T. G. LingappaLyrics: Kuyilan,1958,Tamil,Kollywood
Veettukku Vandha Varalakshmi(Dubbed from Telugu),B. N. Reddy,"N. T. Rama Rao, Jamuna, Sowcar Janaki, Relangi",,Pendyala Nageswara Rao,1958,Tamil,Kollywood
ZimboDubbed from Hindi,Homi Wadia,"Azad, Krishna Kumari, Chitra, Achla Sachdev, Sheikh, Dalpat, B. M. Vyas, Uma Dutt, Sardar Mansoor, Adeeb, Habib and Pedro the Chimpanzee",,ChitraguptaVijayaBhaskar,1958,Tamil,Kollywood
Abalai Anjugam,R. M. Krishnaswamy,"T. R. Mahalingam, Sowcar Janaki, M. N. Rajam, N. S. K. Madhuram",,K. V. Mahadevan,1959,Tamil,Kollywood
Alli Petra Pillai,K. Somu,"S. S. Rajendran, Pandari Bai, M. N. Rajam, S. V. Sahasranamam, A. Karunanidhi, V. K. Ramasamy, K. Sarangkapani,",,K. V. Mahadevan,1959,Tamil,Kollywood
Amudhavalli,A. K. Sekar,"T. R. Mahalingam, M. N. Rajam, R. Nagendra Rao, Tambaram Lalitha, R. Balasubramaniam",,Viswanathan–Ramamoorthy,1959,Tamil,Kollywood
Annaiyum Pidhavum Munnari DeivamTelugu Panduranga Mahatyam,,"N. T. Rama Rao, Anjali Devi, Chittor V. Nagaiah",,T. V. Raju,1959,Tamil,Kollywood
Arumai Magal Abirami,V. Krishnan,"Prem Nazir, Rajasulochana, S. V. Sahasranamam, Rajeshwari",,V. Dakshinamoorthy,1959,Tamil,Kollywood
Athisaya Penn,M. V. Raman,"A. Nageswara Rao, Vyjayanthimala, R. S. Manohar, E. V. Saroja, Madhuri Devi, K. Sarangkapani, K. N. Kamlam, S. A. Asokan, M. S. Throwpathi, Javert Seetharaman, K. S. Angamuthu, S. G Eswar",,S. M. Subbaiah Naidu,1959,Tamil,Kollywood
Aval Yaar Pathi Gouravame Satikanamdam (Telugu Dubbed-1962),K. J. Mahadevan,"Sivaji Ganesan, Pandari Bai, Sowcar Janaki, S. V. Ranga Rao, S. V. Sahasranamam, Malini, N. R. Sandhya, K. R. Chellam, T. K. Ramachandran, T. R. Ramachandran, Chalam",,S. Rajeswara Rao,1959,Tamil,Kollywood
Azhagarmalai Kalvan,Kemparaj Urs,"K. Balaji, Malini, C. R. Vijayakumari",,Pandurangan,1959,Tamil,Kollywood
Bhaaga Pirivinai,A. Bhimsingh,"Sivaji Ganesan, M. R. Radha, B. Sarojadevi, M. N. Nambiar, T. S. Balaiah, S. V. Subbaiah, M. V. Rajamma, C. K. Saraswathi, K. M. Nambirajan, S. Ramarao, Tambaram Lalitha",,Viswanathan–Ramamoorthy,1959,Tamil,Kollywood
Bhagya Devathai,Tapi Chanakya,"Gemini Ganesan, Savitri, Chittor V. Nagaiah",,Master Venu,1959,Tamil,Kollywood
Circus Sundari[3]Dubbed from Hindi,Noshir Engineer,"Nadia, John Cawas, Nilofer, Samar Roy",,M. S. Ranga Rao[4],1959,Tamil,Kollywood
Deiva Balam,P. Vasanth Kumar,"K. Balaji, Jayasri, Padmini Priyadarshini",,Ashwathama,1959,Tamil,Kollywood
Deivame Thunai,Ch. Narayanamurthi,"A. Nageswara Rao, Padmini, K. A. Thangavelu",,S. M. Subbaiah Naidu,1959,Tamil,Kollywood
Engal Kuladevi,A. Subba Rao,"K. Balaji, Pandaribai, Mynavathi, S. N. Lakshmi, A. Karunanidhi, Javar Seetharaman",,K. V. Mahadevan,1959,Tamil,Kollywood
Jaya Veeran (Dubbed from Telugu),B. Vittalaacharya,"Kantha Rao, Krishna Kumari, Mukkamala, Rajanala, Ramadevi, Swarnalatha, Balakrishna, Allu Ramalingaiha",,,1959,Tamil,Kollywood
Kalaivaanan,P. Pullaiah,"A. Nageswara Rao, Anjali Devi, S. V. Ranga Rao, Chittor V. Nagaiah, K.A. Thangavelu, P. Santha Kumari, S. V. Sahasranamam, C. T. Rajakantham, Rajasulochana, T. P. Muthulakshmi, Raghunath Panigrahi, K. Sarangkapani, Jayakodi K. Nadarajan, V. M. Ezhumalai, T. V. Sethuraman, C. P. Kittaan",,Pendyala Nageswara Rao,1959,Tamil,Kollywood
Kalyana Parisu,C. V. Sridhar,"Gemini Ganesan, B. Saroja Devi, C. R. Vijaykumari, K. A. Thangavelu, M. Saroja, S. D. Subbulakshmi, A. Nageswara Rao, M. N. Nambiar",,A. M. Rajah,1959,Tamil,Kollywood
Kalyana Penn,Yoganand,,,,1959,Tamil,Kollywood
Kalyanikku Kalyanam,A. S. A. Sami,"S. S. Rajendran, Mynavathi, Pandari Bai, Chittor V. Nagaiah",,G. Ramanathan,1959,Tamil,Kollywood
Kan Thiranthathu,K. V. Srinivasan,"Ramanathan, Mynavathi, Master Viyas, S. V. Sahasranamam, T. A. Madhuram, A. Karunanidhi",,T. R. Rajagopal,1959,Tamil,Kollywood
Kaveriyin Kanavan,A. K. Velan,"Muthu Krishnan, Sowcar Janaki, Pakkirisami, Suryakala",,K. V. Mahadevan,1959,Tamil,Kollywood
Koodi Vazhnthal Kodi Nanmai,D. S. Rajagopalan,"S. S. Rajendran, B. Saroja Devi, K. Balaji, Prem Nazir",,T. Chalapathi Rao,1959,Tamil,Kollywood
Madhavi,,"R. S. Manohar, Sowcar Janaki",,K. V. Mahadevan,1959,Tamil,Kollywood
Mala Oru Mangala Vilakku,S. Mukerjee,"Chittor V. Nagaiah, N. N. Kannappa, Maduridevi",,C. N. Pandurangan,1959,Tamil,Kollywood
Mamiyar Mechina Marumagal,Krishnan–Panju,"S. S. Rajendran, M. N. Rajam, G. Varalakshmi",,R. Sudarsanam,1959,Tamil,Kollywood
Manaiviye Manithanin Manickam,K. Vembu,"K. Balaji, Pandari Bai, C. R. Vijayakumari, Chittor V. Nagaiah, K. A. Thangavelu, M. Saroja, Nagesh",,S. Hanumantha Rao,1959,Tamil,Kollywood
Manimekalai,V. S. Raghavan,"T. R. Mahalingam, P. Bhanumathi, N. S. Krishnan, T. A. Madhuram, Kaka Radhakrishnan, Serukalathur Sama, O. A. K. Thevar, C. S. Pandiyan, Sandhya, G. Sakunthala, T. V. Kumudhini",,G. Ramanathan,1959,Tamil,Kollywood
Manjal Mahimai,A. Subba Rao,"A. Nageswara Rao, Savitri, K. A. Thangavelu, Rajasulochana, P. Kannamba, S. V. Ranga Rao, G. Varalakshmi, M. S. Sundari Bai",,Master Venu,1959,Tamil,Kollywood
Maragatham,S. M. Sriramulu Naidu,"Sivaji Ganesan, Padmini, S. Balachander, Sandhya, J. P. Chandra Babu, T. S. Balaiah, T. S. Durairaj, O. A. K. Thevar, P. S. Gnanam, T. P. Muthulakshmi, C. Lakshmi Rajyam, Lakshmi Prabha, M. R. Santhanam, Ennatha Kannaiya",,S. M. Subbaiah Naidu,1959,Tamil,Kollywood
Minnal Veeran,Jampana,"Ranjan, Vanaja, Sandhya, Veerappa, Muttulakshmi",,S. M. Subbaiah Naidu,1959,Tamil,Kollywood
Nala Damayanthi,Kemparaj,"P. Bhanumathi, Kemparaj, Chittor V. Nagaiah, Relangi, Mukkamala",,B. Gopalam,1959,Tamil,Kollywood
Naalu Veli Nilam,Muktha Srinivasan,"S. V. Sahasranamam, Pandari Bai, R. Muthuraman, Mynavathi, Devika, Kula Dheivam V. R. Rajagopal",,K. V. Mahadevan,1959,Tamil,Kollywood
Naan Sollum Ragasiyam,P. Sridhar Rao,"Sivaji Ganesan, Anjali Devi, M. N. Rajam, K. A. Thangavelu, J. P. Chandrababu, S. V. Subbaiah, S. R. Dhasarathan, K. M Nambirajan, S. Rama Rao, Nalli Subbaiah, Dharmarajan, G. Mani, M. N. Rajam, G. Sakunthala, C. K. Saraswathi, Manorama, Kumari Rukmani",,G. Ramanathan,1959,Tamil,Kollywood
Naatukoru Nallaval,K. Dasaratha Ramaiah,"S. S. Rajendran, C. R. Vijayakumari, S. V. Sahasranamam, Pandari Bai, T. S. Balaiah",,Master Venu,1959,Tamil,Kollywood
Nalla Theerpu,T. Prakash Rao,"Gemini Ganesan, P. Kannamba, Jamuna, Ragini, M. N. Rajam, Chittor V. Nagaiah, T. R. Ramachandran, M. G. Chakrapani, S. V. Sahasranamam",,S. M. Subbaiah Naidu,1959,Tamil,Kollywood
Naradar KalyanamDubbed from Telugu,C. S. Rao,"Akkineni Nageswara Rao, Jamuna, Rajanala, Raghu Ramaiah, Suryakantham, Suryakala, E. V. Saroja (Dance)",,M. Ranga Rao,1959,Tamil,Kollywood
Odi Vilaiyaadu Paapa,V. Srinivasan,"S. S. Rajendran, B. Saroja Devi",,Viswanathan–Ramamoorthy,1959,Tamil,Kollywood
Orey Vazhi,K. Shankar,"Prem Nazir, M. N. Rajam, T. S. Balaiah, Sriranjani, Tambaram Lalitha",,R. Govardhan,1959,Tamil,Kollywood
Panchaali,V. Srinivasan,"R. S. Manohar, Devika",,K. V. Mahadevan,1959,Tamil,Kollywood
Pandithevan,K. Subramanyam,"T. K. Balachandran, B. S. Saroja, S. A. Ashokan, T. K. Bhagavathi, M. G. Chakrapani, Rajasulochana, Ragini",,C. N. Pandurangan,1959,Tamil,Kollywood
Paththarai Maathu Thangam,K.S. Mani,"N. N. Kannappa, Pandari Bai, T. R. Ramachandran, T. S. Balaiah, M. S. Sundari Bai",,G. Govindarajulu Naidu,1959,Tamil,Kollywood
Penn Kulathin Pon Vilakku,B. Vittalacharya,"Gemini Ganesan, M. N. Rajam, M. N. Nambiar, P. V. Narasimha Bharathi, Sriranjani",,Master Venu,1959,Tamil,Kollywood
Ponnu Vilayum Bhoomi,A. Bhimsingh,"Gemini Ganesan, Padmini, T. S. Balaiah, J. P. Chandrababu, D. Balasubramaniam, S. V. Subbaiah, Ragini, Sukumari, K. S. Angamuthu, A. Ramarao",,K. H. Reddy,1959,Tamil,Kollywood
President Panchaksharam,A. Bhimsingh,"S. S. Rajendran, B. Saroja Devi, S. V. Sahasranamam, T. R. Ramachandran",,G. Ramanathan,1959,Tamil,Kollywood
Pudhumai Penn,M. Thiruvengadam,"S. S. Rajendran, Rajasulochana, M. N. Rajam, T. S. Balaiah",,T. G. Lingappa,1959,Tamil,Kollywood
Raja Malaya Simha,B. S. Ranga,"Ranjan, Rajasulochana, Sowcar Janaki",,Viswanathan–Ramamoorthy,1959,Tamil,Kollywood
Raja Sevai,K. Kameswara Rao,"N. T. Rama Rao, Sowcar Janaki, T. R. Ramachandran, Girija",,T. V. Raju,1959,Tamil,Kollywood
Sabash Ramu(dubbed from Telugu),C. S. Rao,"N. T. Rama Rao, Devika, Relangi Venkataramaiah, Girija",,Ghantasala,1959,Tamil,Kollywood
Sahodhari,A. Bhimsingh,"K. Balaji, Rajasulochana, Prem Nazir, Devika, J. P. Chandrababu, R. Muthuraman",,R. Sudarsanam,1959,Tamil,Kollywood
Sivagangai Seemai,K. Shankar,"S. S. Rajendran, S. Varalakshmi, Kumari Kamala, M. N. Rajam, T. K. Baghavathy, D. V. Narayanasamy, Tambaram Lalitha, M. K. Mustafa, Raja Wahab Kashmiri, K. M. Nambirajan, Valaiyapathi G. Muthukrishnan",,Viswanathan–Ramamoorthy,1959,Tamil,Kollywood
Sollu Thambi Sollu,T. V. Sundaram,"S. S. Rajendran, Mynavathi, R. S. Manohar",,Vedha,1959,Tamil,Kollywood
Sumangali,M. K. R. Nambiar,"K. Balaji, E. V. Saroja",,M. Ranga Rao,1959,Tamil,Kollywood
Thaai Magalukku Kattiya Thaali,R. R. Chandiran,"M. G. Ramachandran, Jamuna, Rajasulochana, P. Kannamba, K. A. Thangavelu, O. A. K. Thevar, E. R. Sahadevan, M. G. Chakrapani, Kaka Radhakrishnan, R. Balasubramaniam, D. Balasubramaniam, V. Gopalakrishnan",,T. R. Pappa,1959,Tamil,Kollywood
Thalai Koduthaan Thambi,T. R. Sundaram,"S. S. Rajendran, K. R. Ramaswamy, Malini, Tambaram Lalitha, R. S. Manohar, T. P. Muthulakshmi",,Viswanathan–Ramamoorthy,1959,Tamil,Kollywood
Thamarai Kulam,V. Srinivasan,"M. R. Radha, Sowcar Janaki, Prem Nazir, S. N. Lakshmi",,H. Padmanabha Sarma and T. A. Mothi,1959,Tamil,Kollywood
Thanga Padhumai,A. S. A. Sami,"Sivaji Ganesan, Padmini, T. R. Rajakumari, M. N. Rajam, M. N. Nambiar, N. S. Krishnan, Kula Dheivam V. R. Rajagopal, T. P. Muthulakshmi",,Viswanathan–Ramamoorthy,1959,Tamil,Kollywood
Thayapola Pillai Noolapola Selai,K. Somu,"Prem Nazir, V. K. Ramasamy, Devika",,K. V. Mahadevan,1959,Tamil,Kollywood
Ulagam Sirikkiradhu,R. Ramamurthy,"M. R. Radha, Prem Nazir, Sowcar Janaki, R. Muthuraman",,S. Dakshinamurthy,1959,Tamil,Kollywood
Uzhavukkum Thozhilukkum Vandhanai Seivom,M. A. Thirumugam,"Prem Nazir, Rajasulochana",,K. V. Mahadevan,1959,Tamil,Kollywood
Vannakili,T. R. Raghunath,"R. S. Manohar, Prem Nazir, B. S. Saroja, Mynavathi, T. R. Ramachandran, D. Balasubramaniam, R. M. Sethupathi, T. P. Muthulakshmi, S. Rama Rao, M. Saroja, C. T. Rajakantham, C. K. Saraswathi, K. K. Soundar, M. M. Jayasakthivel, C. K. Soundirarajan, Baby Uma",,K. V. Mahadevan,1959,Tamil,Kollywood
Vaazha Vaitha Deivam,M. A. Thirumugam,"Gemini Ganesan, B. Saroja Devi, T. S. Balaiah, S. V. Subbaiah, Kula Dheivam V. R. Rajagopal, T. S. Muthaiah, Sandow M. M. A. Chinnappa Thevar, Raja Bahadhoor, P. Kannamba, G. Sakunthala, K. Malathi, T. P. Muthulakshmi",,K. V. Mahadevan,1959,Tamil,Kollywood
Vaazhkai Oppandham,K. V. Reddy,"A. Nageswara Rao, Jamuna, Rajasulochana, S. V. Ranga Rao, R. Nageswara Rao",,Ghantasala,1959,Tamil,Kollywood
Veerapandiya Kattabomman,B. R. Panthulu,"Sivaji Ganesan, Gemini Ganesan, S. Varalakshmi, Padmini, O. A. K. Thevar, Ragini, V. K. Ramasamy, Javar Seetharaman, M. R. Santhanam, A. Karunanidhi, S. A. Kannan, C. R. Parthiban, Baby Kanchana",,G. Ramanathan,1959,Tamil,Kollywood
Vinayaga ChathurthiDubbed from Telugu,Samudrala Raghavacharya,"Nandamuri Taraka Rama Rao, Krishna Kumari, Jamuna, A. Prakasa Rao, Gummadi, Rajanala Nageswara Rao, Suryakala, Rajanala Kaleswara Rao, Balakrishna",,Ghantasala,1959,Tamil,Kollywood
Yaanai Valartha Vanampadi,P. Subramaniam,"Prem Nawas, Ambika, Thikkurissi Sukumaran Nair, Bahadoor, Friend Ramaswamy, M. N. Nambiar, Miss Kumari, S. D. Subbulakshmi, S. P. Pillai, K. V. Shanthi, Sriram",,Brother Lakshmanan,1959,Tamil,Kollywood
Aadavantha Deivam,P. Neelakantan,"T. R. Mahalingam, Anjali Devi, E. V. Saroja, M. R. Radha",,K. V. Mahadevan,1960,Tamil,Kollywood
Aalukkoru Veedu,M. Krishnan,"Sathyan, L. Vijayalakshmi, T. R. Ramachandran",,Viswanathan–Ramamoorthy,1960,Tamil,Kollywood
Adutha Veettu Penn,Vedantam Raghavaiah,"Anjali Devi, T. R. Ramachandran, K. A. Thangavelu",,Adhi Narayana Rao,1960,Tamil,Kollywood
Anbukkor Anni,T. R. Raghunath,"Prem Nazir, Mynavathi, Pandari Bai",,A. M. Rajah,1960,Tamil,Kollywood
Baghdad Thirudan,T. P. Sundaram,"M. G. Ramachandran, Vyjayanthimala, M. N. Nambiar, M. N. Rajam",,G. Govindarajulu Naidu,1960,Tamil,Kollywood
