Title,Director,Cast,Genre,Music,year,language,industry
Kotta Alludu,P. Sambasiva Rao,"Krishna, Jaya Prada, Chiranjeevi, Hema Choudhary, Mohan Babu",,K. V. Mahadevan,1979.0,Telugu,Tollywood
Kukka Katuku Cheppu Debba,Eeranki Sharma,"Chiranjeevi, Madhavi",,M. S. Viswanathan,1979.0,Telugu,Tollywood
Maavari Manchitanam,B. A. Subba Rao,"NTR, Vanisri",Drama,Master Venu,1979.0,Telugu,Tollywood
Mande Gundelu,K. Bapaiah,"Krishna, Shoban Babu, Chandra Mohan, Jayaprada, Jayasudha, Anjali Devi",,K. V. Mahadevan,1979.0,Telugu,Tollywood
Muddula Koduku,V. B. Rajendra Prasad,"ANR, Sridevi, Jayasudha",Romance,K. V. Mahadevan,1979.0,Telugu,Tollywood
Naa Illu Naa Vallu,Raja Chandra,"Giribabu, Gummadi, Sreedhar, Murali Mohan, Nutan Prasad, Rama Prabha",,J. V. Raghavulu,1979.0,Telugu,Tollywood
Nagna Sathyam,U. Viswesar Rao,"Ramprasad, Krishnaveni",Drama,,1979.0,Telugu,Tollywood
Needa,Dasari Narayana Rao,"Ramesh Babu, Master Mahesh",,Ramesh Naidu,1979.0,Telugu,Tollywood
Nimajjanam,B. S. Narayana,"Sharada, Chakrapani",Drama,M. B. Sreenivasan,1979.0,Telugu,Tollywood
Nindu Noorellu,K. Raghavendra Rao,"Mohan Babu, Jayasudha, Chandra Mohan",,Chakravarthy,1979.0,Telugu,Tollywood
Pancha Bhoothalu,P. C. Reddy,,Family Drama,Ilaiyaraaja,1979.0,Telugu,Tollywood
Punadhirallu,Rajkumar,"Chiranjeevi, Roja Ramani, Savitri, Narasimharaju",,Premji Amaran,1979.0,Telugu,Tollywood
Rama Banam,Y. Eshwara Reddy,"Sobhan Babu, Krishnam Raju, Mohan Babu, Jayaprada, Jamuna, Latha",,Satyam,1979.0,Telugu,Tollywood
Rangoon Rowdy,Dasari Narayana Rao,"Krishnam Raju, Jaya Prada, Mohan Babu, Deepa",Drama,J. V. Raghavulu,1979.0,Telugu,Tollywood
Ravanude Ramudayithe?,Dasari Narayana Rao,"ANR, Murali Mohan, Mohan Babu, Latha, Jayachitra",Drama,G. K. Venkatesh,1979.0,Telugu,Tollywood
Shri Rama Bantu,S. D. Lal,"Chiranjeevi, Geetha, Mohan Babu",,Satyam,1979.0,Telugu,Tollywood
Sri Madvirata Parvam,N. T. Rama Rao,"N. T. Rama Rao, Nandamuri Balakrishna, Vanisri",Mythological,Susarla Dakshinamurthi,1979.0,Telugu,Tollywood
Sri Tirupati Venkateswara Kalyanam,N. T. Rama Rao,"NTR, Jaya Prada, Jayasudha",Mythological,Pendyala Nageswara Rao,1979.0,Telugu,Tollywood
Sri Vinayaka Vijayamu,Kamalakara Kameswara Rao,"Uppalapati Krishnam Raju, Rama Krishna, Vanisri",Mythological,S. Rajeswara Rao,1979.0,Telugu,Tollywood
Srungara Ramudu,K. Shankar,"N. T. Rama Rao, Latha, Sarath Babu",Action,K. V. Mahadevan,1979.0,Telugu,Tollywood
Tayaramma Bangarayya,Kommineni Seshagiri Rao,"Sowkar Janaki, Chiranjeevi, Madhavi, Kaikala Satyanarayana, Chandra Mohan, Ranganath, Sangeetha",Drama,K. V. Mahadevan,1979.0,Telugu,Tollywood
Tiger,Nandamuri Ramesh,"N. T. Rama Rao, Rajinikanth, Radha Saluja, Subhashini",Action,Chellapilla Satyam,1979.0,Telugu,Tollywood
Toorpu Velle Railu,Bapu,"Jyothi, Mohan",,S. P. Balasubrahmanyam,1979.0,Telugu,Tollywood
Vetagaadu,K. Raghavendra Rao,"N. T. Rama Rao, Sridevi, Rao Gopala Rao, Kaikala Satyanarayana, Allu Ramalingaiah, Pandari Bai",Action,Chakravarthy,1979.0,Telugu,Tollywood
Yugandhar,K. S. R. Das,"N. T. Rama Rao, Jayasudha",Action,Ilaiyaraaja,1979.0,Telugu,Tollywood
Aarani Mantalu,K. Vasu,"Chiranjeevi, Kavitha, Subhashini",,,1980.0,Telugu,Tollywood
Aatagadu,Rama Rao Tatineni,"N. T. Rama Rao, Sridevi, Jaggayya, Rao Gopal Rao",,,1980.0,Telugu,Tollywood
Adadhee Gadapa Datithe,B. S. Narayana,Rajendra Prasad,,,1980.0,Telugu,Tollywood
Adrushtavanthudu,G. C. Shekar,"Krishna, Akkineni Nageshwara Rao, Sridevi",,,1980.0,Telugu,Tollywood
Agni Samskaram,G. V. Prabhakar,Chiranjeevi,,,1980.0,Telugu,Tollywood
Alayam,D. Madhusudhana,"Nagesh, Sharada",,,1980.0,Telugu,Tollywood
Alludu Pattina Bharatam,K. Vishwanath,"Krishnam Raju, Jaya Prada, Kavitha, Nagabhushanam",Drama,,1980.0,Telugu,Tollywood
Bebbuli,V. Madhusudhan Rao,"Krishnam Raju, Sujatha",Drama,,1980.0,Telugu,Tollywood
Bhale Krishnudu,K. Raghavendra Rao,"Krishna, Jaya Prada, Mohan Babu, Anjali Devi","Comedy, Drama",,1980.0,Telugu,Tollywood
Buchi Babu,Dasari Narayana Rao,"Akkineni Nageswara Rao, Jaya Prada",,,1980.0,Telugu,Tollywood
Challenge Ramudu,T. L. V. Prasad,"N. T. Rama Rao, Jaya Prada",Action,,1980.0,Telugu,Tollywood
Chandipriya,V. Madhusudhan Rao,"Chiranjeevi, Sobhan Babu, Jaya Prada, Anjali Devi",,,1980.0,Telugu,Tollywood
Chesina Baasalu,K. S. R. Das,"Sobhan Babu, Jaya Prada, Murali Mohan, Madhavi",,,1980.0,Telugu,Tollywood
Chuttalunnaru Jagratha,B. V. Prasad,"Krishna, Sridevi, Kavitha, Rao Gopal Rao",Action,,1980.0,Telugu,Tollywood
Circus Ramudu,Dasari Narayana Rao,"N. T. Rama Rao, Jaya Prada, Sujatha",Action,,1980.0,Telugu,Tollywood
Dharma Chakram,Lakshmi Deepak,"Sobhan Babu, Jaya Prada, Mohan Babu, Prabhakar Reddy, Jayamalini",,,1980.0,Telugu,Tollywood
Gaja Donga,K. Raghavendra Rao,"N. T. Rama Rao, Sridevi, Jayasudha",Action,,1980.0,Telugu,Tollywood
Gandhara Golam,Singeetham Srinivasa Rao,"Mohan Babu, Shilpa Chakravarthy",,,1980.0,Telugu,Tollywood
Gayyali Gangamma,Beeram Mastan Rao,"Suryakantham, Chandra Mohan, Rajinikanth",,,1980.0,Telugu,Tollywood
Guru,I. V. Sasi,"Kamal Haasan, Sridevi",Action,,1980.0,Telugu,Tollywood
Harischandrudu,U. Viswesar Rao,"Prabhakar Reddy, Jayachitra, Savitri",Political Drama,,1980.0,Telugu,Tollywood
Jathara,D. Havala Satyam,"Chiranjeevi, Sreedhar, Nagabhushanam",,,1980.0,Telugu,Tollywood
Kaali,I. V. Sasi,"Rajinikanth, Chiranjeevi, Seema, Fatafat Jayalakshmi",Drama,,1980.0,Telugu,Tollywood
Kaksha,V. C. Guhanathan,"Sobhan Babu, Sridevi, Murali Mohan, Jayachitra, Gummadi",Action,,1980.0,Telugu,Tollywood
Kaliyuga Ravanasurudu,Bapu,"Surapaneni Sridhar, Rao Gopala Rao, Saradha, Murali Mohan, Deepa, Allu Ramalingaiah",,,1980.0,Telugu,Tollywood
Kiladi Krishnudu,Vijaya Nirmala,"Krishna, Vijayashanti, Chandra Mohan, Pandari Bai",,,1980.0,Telugu,Tollywood
Kodallu Vastunnaru Jagratha,Katta Subba Rao,"Sobhan Babu, Saradha, Geetha",,,1980.0,Telugu,Tollywood
Kotha Jeevithalu,Bharatiraja,"Suhasini, Gummadi",,,1980.0,Telugu,Tollywood
Kottapeta Rowdy,P. Sambasiva Rao,"Krishna, Chiranjeevi, Jaya Prada, Mohan Babu, Pandari Bai",Action,,1980.0,Telugu,Tollywood
Love in Singapore,Baby,"Ranganath, Latha, Chiranjeevi",,,1980.0,Telugu,Tollywood
Maa Bhoomi,Gautam Ghose,"Sai Chand, Rami Reddy",Drama,,1980.0,Telugu,Tollywood
Mahalakshmi,Rajachandra,"Sobhan Babu, Vanisri, Subhashini, Mohan Babu",,,1980.0,Telugu,Tollywood
Manavude Mahaneeyudu,P. Chandrashekar Reddy,"Sobhan Babu, Mohan Babu, Sujatha",,,1980.0,Telugu,Tollywood
Mayadari Krishnudu,R. Thyagarajan,"Rajinikanth, Rati Agnihotri, Sujatha, Sridhar",,,1980.0,Telugu,Tollywood
Mogudu Kaavali,Katta Subba Rao,"Chiranjeevi, Gayathri, Nutan Prasad",Drama,,1980.0,Telugu,Tollywood
Moodu Mulla Bandham,Muthyala Subbaiah,"Sarath Babu, Rajendra Prasad, Madhavi",Drama,,1980.0,Telugu,Tollywood
Mosagadu,K. Raghavendra Rao,"Chiranjeevi, Sobhan Babu, Sridevi",Action,,1980.0,Telugu,Tollywood
Nakili Manishi,S. D. Lal,"Chiranjeevi, Sangeeta, Suneetha, Kaikala Satyanarayana",Action,,1980.0,Telugu,Tollywood
Nayakudu Vinayakudu,K. Pratyagatma,"Akkineni Nageswara Rao, Jayalalitha",Comedy,,1980.0,Telugu,Tollywood
Pilla Zamindar,Singeetham Srinivasa Rao,"Akkineni Nageshwara Rao, Jayasudha",Comedy,,1980.0,Telugu,Tollywood
Prema Kanuka,K. Raghavendra Rao,"Akkineni Nageswara Rao, Sridevi, Sujatha",Drama,,1980.0,Telugu,Tollywood
Prema Tarangalu,S. P. Chittibabu,"Krishnam Raju, Chiranjeevi, Jayasudha, Sujatha",Drama,,1980.0,Telugu,Tollywood
Punnami Naagu,Rajasekhar,"Chiranjeevi, Rati Agnihotri, Narasimharaju",Horror,,1980.0,Telugu,Tollywood
Rakta Bandham,Aaluri Ravi,"Chiranjeevi, Suvarna",,,1980.0,Telugu,Tollywood
Ram Robert Rahim,Vijaya Nirmala,"Rajinikanth, Krishna, Chandra Mohan",Drama,,1980.0,Telugu,Tollywood
Ramudu Parasuramudu,M. S. Gopinath,"Sobhan Babu, Rati Agnihotri, Latha, Pandari Bai",,,1980.0,Telugu,Tollywood
Rowdy Ramudu Konte Krishnudu,K. Raghavendra Rao,"N. T. Rama Rao, Sridevi, Nandamuri Balakrishna, Vijayalakshmi",Action,,1980.0,Telugu,Tollywood
Sankarabharanam,K. Viswanath,"J. V. Somayajulu, Chandra Mohan, Manju Bhargavi, Rajyalakshmi, Thulasi, Allu Ramalingaiah",Musical Drama,,1980.0,Telugu,Tollywood
Sannayi Appanna,Lakshmi Deepak,"Sobhan Babu, Jaya Pradha, Kavitha, Allu Ramalingaiah, Nutan Prasad",,,1980.0,Telugu,Tollywood
Sarada Ramudu,K. Vasu,"N. T. Rama Rao, Jayasudha",Action,,1980.0,Telugu,Tollywood
Sardar Papa Rayudu,Dasari Narayana Rao,"N. T. Rama Rao, Sridevi, Saradha",Historical Drama,,1980.0,Telugu,Tollywood
Sirimalle Navvindi,Vijaya Nirmala,"Krishna, Sujatha","Comedy, Drama",,1980.0,Telugu,Tollywood
Sita Ramulu,Dasari Narayana Rao,"Krishnam Raju, Jaya Prada, Mohan Babu",Drama,,1980.0,Telugu,Tollywood
Srivari Muchatlu,Dasari Narayana Rao,"Akkineni Nageswara Rao, Jaya Prada, Jayasudha",Drama,,1980.0,Telugu,Tollywood
Subhodayam,K. Viswanath,"Chandra Mohan, Sulakshana, Manorama",,,1980.0,Telugu,Tollywood
Superman,V. Madhusudhan Rao,"N. T. Rama Rao, Jaya Prada",Superhero,,1980.0,Telugu,Tollywood
Thathayya Premaleelalu,B. V. Prasad,"Chiranjeevi, Geetha, Seema, Nutan Prasad, Kaikala Satyanarayana",Drama,,1980.0,Telugu,Tollywood
Tholi Kodi Koosindi,K. Balachander,"Sarath Babu, Saritha, Seema",,,1980.0,Telugu,Tollywood
Yamudu,Amrutha,"Krishna, Rajani Sharma, Kaikala Satyanarayana",,,1980.0,Telugu,Tollywood
Yedanthasthula Meda,,"ANR, Sujatha, Jayasudha",Drama,,1980.0,Telugu,Tollywood
Yuvatharam Kadilindi,Dhavala Satyam,"Murali Mohan, Raadhika",Social Drama,,1980.0,Telugu,Tollywood
Vamsa Vruksham,Bapu,"Anil Kapoor, Jyothi",Drama,,1980.0,Telugu,Tollywood
Aadavaallu Meeku Joharlu,K. Balachander,"Jayamalini, Krishnamraju, Jayasudha",,K. V. Mahadevan,1981.0,Telugu,Tollywood
Aakali Rajyam,K. Balachander,"Kamal Haasan, Sridevi, Ramana Murthi J.V.",Drama,M. S. Viswanathan,1981.0,Telugu,Tollywood
Addala Meda,Dasari Narayana Rao,"Mohan Babu, Murali Mohan",,,1981.0,Telugu,Tollywood
Aggi Ravva,K. Bapaiah,"N. T. Rama Rao, Mohan Babu, Sridevi",Action,K. V. Mahadevan,1981.0,Telugu,Tollywood
Agni Poolu,K. Bapaiah,"Krishnamraju, Jayasudha, Jaya Prada",Drama,K. V. Mahadevan,1981.0,Telugu,Tollywood
Alludugaru Zindabad,Subba Rao Katta,"Gummadi, Sharada",,,1981.0,Telugu,Tollywood
Amavasya Chandrudu,Singeetam Srinivasa Rao,"Kamal Haasan, Madhavi",Romance,Ilaiyaraaja,1981.0,Telugu,Tollywood
Antham Kadidi Aarambam,Vijaya Nirmala,"Krishna, Vijaya Nirmala",,,1981.0,Telugu,Tollywood
Asha Jyoti,T. Prakash Rao,"Gummadi, Murali Mohan",,,1981.0,Telugu,Tollywood
Babulugaadi Debba,K. Vasu,"Krishnam Raju, Sridevi, Raadhika",Action,J. V. Raghavulu,1981.0,Telugu,Tollywood
Bala Nagamma,K. Shankar,"Sarath Babu, Sridevi",Supernatural Drama,Ilaiyaraaja,1981.0,Telugu,Tollywood
Bhoga Bhagyalu,P. Chandrasekhara Reddy,"Gummadi, Sridevi",,,1981.0,Telugu,Tollywood
Bhogimanthulu,Vijaya Nirmala,"Rati Agnihotri, Anjali Devi, Krishna",,,1981.0,Telugu,Tollywood
Chattaniki Kallu Levu,S. A. Chandrasekhar,"Chiranjeevi, Madhavi, Lakshmi Narayan",Action,Krishna-Chakra,1981.0,Telugu,Tollywood
Chinnaari Chittibaau,"Gopalakrishnan, K. Subba Rao",,,,1981.0,Telugu,Tollywood
Dabbu Dabbu Dabbu,Vijaya Baapineedu,"Mohan Babu, Murali Mohan, Raadhika",,,1981.0,Telugu,Tollywood
Devudu Mamayya,K. Vasu,"Shobhan Babu, Nagesh, Sreedhar Surapaneni",,,1981.0,Telugu,Tollywood
Gaja Donga,K. Raghavendra Rao,"N. T. Rama Rao, Sridevi, Jayasudha",Action,K. Chakravarthy,1981.0,Telugu,Tollywood
Guru Sishyulu,K. Bapayya,"ANR, Krishna, Sridevi, Sujatha",Comedy,K. V. Mahadevan,1981.0,Telugu,Tollywood
Illalu,Rama Rao Tatineni,"Shobhan Babu, Jayasudha, Satyanarayana Kaikala",Drama,S. Rajeswara Rao,1981.0,Telugu,Tollywood
Jeevitha Ratham,V. Madhusudan Rao,"Rati Agnihotri, Shobhan Babu, Anjali Devi",,,1981.0,Telugu,Tollywood
Kirayi Rowdylu,Kodanda Rami Reddy A.,"Chiranjeevi, Mohan Babu, Raadhika",,,1981.0,Telugu,Tollywood
Kondaveeti Simham,K. Raghavendra Rao,"N. T. Rama Rao, Sridevi, Jayanthi",,K. Chakravarthy,1981.0,Telugu,Tollywood
Maha Purushudu,P. Lakshmi Deepak,"N. T. Rama Rao, Jayasudha, Sujatha",Drama,,1981.0,Telugu,Tollywood
Mudda Mandaram,Jandhyala Subramanya Sastry,"Poornima, Pradeep, Annapoorna, Suthivelu",Drama,Ramesh Naidu,1981.0,Telugu,Tollywood
Nyayam Kavali,Kodanda Rami Reddy A.,"Raadhika, Chiranjeevi, Jaggayya",Drama,K. Chakravarthy,1981.0,Telugu,Tollywood
O Amma Katha,Vasanta Sen,Sharada,,,1981.0,Telugu,Tollywood
Oorukichchina Maata,Balaiah M.,"Chiranjeevi, Sudhakar, Madhavi",Comedy Drama,M. S. Viswanathan,1981.0,Telugu,Tollywood
Ooruki Monagadu,K. Raghavendra Rao,"Raogopalrao, Krishna, Jaya Prada",Drama,K. Chakravarthy,1981.0,Telugu,Tollywood
Pakkinti Ammayi,K. Vasu,"Jayasudha, Chandra Mohan, S. P. Balasubrahmanyam",Comedy,,1981.0,Telugu,Tollywood
Parvathi Parameswarulu,M. S. Koti Reddy,"Chiranjeevi, Jayanthi, Prabhakar Reddy",,Chellapilla Satyam,1981.0,Telugu,Tollywood
Patalam Pandu,,Mohan Babu,,,1981.0,Telugu,Tollywood
Prema Kanuka,K. Raghavendra Rao,"Akkineni Nageswara Rao, Sridevi",Drama,K. Chakravarthy,1981.0,Telugu,Tollywood
Prema Mandiram,Dasari Narayana Rao,"Akkineni Nageshwara Rao, Gummadi, Jaya Prada",Drama,K. V. Mahadevan,1981.0,Telugu,Tollywood
Prema Natakam,Subba Rao Katta,"Sharada, Chiranjeevi, Murali Mohan",,,1981.0,Telugu,Tollywood
Prema Pichchi,C. V. Rajendran,"Rati Agnihotri, Deepa, Kamal Haasan",,,1981.0,Telugu,Tollywood
Prema Simhasanam,Dasari Narayana Rao,"N. T. Rama Rao, K. R. Vijaya, Rati Agnihotri, Manju Bhargavi",Action,K. Chakravarthy,1981.0,Telugu,Tollywood
Premabhishekam,Dasari Narayana Rao,"Akkineni Nageshwara Rao, Sridevi, Jayasudha","Romance, Drama",K. Chakravarthy,1981.0,Telugu,Tollywood
Priya,S. P. Chitti Babu,"Chiranjeevi, Raadhika, Chandramohan",,,1981.0,Telugu,Tollywood
Puli Bidda,V. Madhusudan Rao,"Krishnam Raju, Anjali Devi, Sridevi",Sports Drama,K. Chakravarthy,1981.0,Telugu,Tollywood
Radha Kalyanam,Bapu,"Chandramohan, Raadhika, Sarath Babu",Drama,K. V. Mahadevan,1981.0,Telugu,Tollywood
Ragile Jwala,K. Raghavendra Rao,"Krishnam Raju, Sujatha, Jaya Prada",Action,K. Chakravarthy,1981.0,Telugu,Tollywood
Raja Paarvai,Singeetam Srinivasa Rao,"Kamal Haasan, Madhavi",Romance,Ilaiyaraaja,1981.0,Telugu,Tollywood
Rani Kasula Rangamma,T. L. V. Prasad,"Chiranjeevi, Sridevi",,K. Chakravarthy,1981.0,Telugu,Tollywood
Sandhya Ragam,A. S. Ramachandra Rao,Gummadi,,,1981.0,Telugu,Tollywood
Saptapadi,Kashinathuni Vishwanath,"J. V. Somayajulu, Allu Rama Lingaiah",Drama,,1981.0,Telugu,Tollywood
Satyabhama,K. Raghavendra Rao,"Chandramohan, Jayasudha",,,1981.0,Telugu,Tollywood
Satyam Shivam,K. Raghavendra Rao,"N. T. Rama Rao, Akkineni Nageshwara Rao, Sridevi",Action,K. Chakravarthy,1981.0,Telugu,Tollywood
Seethakoka Chilaka,Bharathiraja,"Karthik, Aruna Mucherla, Sarath Babu",Romance,Ilaiyaraaja,1981.0,Telugu,Tollywood
Siddhalingeshwara Mahima,Hunsur Krishnamurthy,,,,1981.0,Telugu,Tollywood
Srirasthu Subhamasthu,Katta Subba Rao,"Chiranjeevi, Saritha, Nutan Prasad",,,1981.0,Telugu,Tollywood
Srivari Muchatlu,Dasari Narayana Rao,"Akkineni Nageswara Rao, Jaya Prada, Jayasudha",Drama,K. Chakravarthy,1981.0,Telugu,Tollywood
Swapna,Dasari Narayana Rao,Swapna,,Chellapilla Satyam,1981.0,Telugu,Tollywood
Taxi Driver,S. P. Chitti Babu,"Krishnam Raju, Jaya Prada, Mohan Babu",,,1981.0,Telugu,Tollywood
Tirugu Leni Manishi,K. Raghavendra Rao,"Rati Agnihotri, Chiranjeevi, N. T. Rama Rao",Action,K. V. Mahadevan,1981.0,Telugu,Tollywood
Todu Dongalu,K. Vasu,"Krishna, Chiranjeevi, Geetha",Drama,Chellapilla Satyam,1981.0,Telugu,Tollywood
Tyagayya,Bapu,"J. V. Somayajulu, K. R. Vijaya",Biographical,K. V. Mahadevan,1981.0,Telugu,Tollywood
Viswaroopam,Dasari Narayana Rao,"N. T. Rama Rao, Jayasudha",Drama,K. Chakravarthy,1981.0,Telugu,Tollywood
Pranaya Geetham,P. Sambasiva Rao,"Chandra Mohan, Sujatha, Gummadi, Nutan Prasad",,,1981.0,Telugu,Tollywood
Anantha Ragalu,Prabhakar (Story/Screenplay/Direction) Dialogues: Kompella Viswam,"Prabhakar, Subhakar, Mohan Rao, Subrahmanyam, Bhanupriya, Rajyalakshmi, Purnima, Rohini",College Romantic (U) CBFC|10 September 1982,,1982.0,Telugu,Tollywood
Andagaadu,"T. N. Balu Dialogues: Dattatreya Serma Lyrics: Atreya, Arudra","Kamal Haasan, Sridevi, Geetha, Seema, Rao Gopala Rao, Allu Rama Lingaiah",Drama,,1982.0,Telugu,Tollywood
Amara Geetham,R. Sundarrajan Lyrics: Vituri,"Mohan, Poornima Jayaram, S. Ve. Shekher",Romance,,1982.0,Telugu,Tollywood
Anuraga Devatha,Tatineni Rama Rao,"N. T. Rama Rao, Sridevi, Jayasudha",Romance,,1982.0,Telugu,Tollywood
Aththaku Thagga Allullu,Rama Narayanan Dialogues: Vituri Lyrics: Atreya,"Vijayasanthi, Radha, Suresh, Murali, Raja Sulochana,",Comedy/Romance,,1982.0,Telugu,Tollywood
Bandhalu Anubandhalu,Bhargav,"Sobhan Babu, Lakshmi, Chiranjeevi, Jaggaiah, Mada, Padmanabham, Pandari Bai",Drama,,1982.0,Telugu,Tollywood
Bangaru Bhoomi,P. Chandrashekar Reddy (Story/Screenplay/Direction) Dialogues: Modhukuri Johnson,"Krishna, Sridevi",,,1982.0,Telugu,Tollywood
Bangaru Kanuka,V. Madhusudhan Rao,"Akkineni Nageswara Rao, Sridevi, Sujatha",Romance,,1982.0,Telugu,Tollywood
Bangaru Koduku,,,,,1982.0,Telugu,Tollywood
Bhakta Dhruvamarkandeya,"Bhanumathi Ramakrishna (Story/Screenplay/Dialogues/Direction/ Musical Supervision) Lyrics: Veturi, Dr. Cnare, Arudra","Sobhana, Vamsikrishna, Hari, Ravisankar, Rohini, Rani, Rajasyamala, Babu, Suresh etc.",Devotional (U) Children's,,1982.0,Telugu,Tollywood
Bhakta Gnanadeva (Kannada Dubbed),Hunsur Krishnamurthy,"Jayanthi, Ramakrishna, Srinivasa Murthy",Devotional (U),,1982.0,Telugu,Tollywood
Bhale Kapuram,,,,,1982.0,Telugu,Tollywood
Billa-Ranga,"K. S. R. Das Dialogues: Adhurth Lyrics: Veturi, Dr. Cnare","Chiranjeevi, Mohan Babu, Shyamala, Swapna",,,1982.0,Telugu,Tollywood
Bobbili Puli,Dasari Narayana Rao,"N. T. Rama Rao, Sridevi",Patriotic Drama,,1982.0,Telugu,Tollywood
Cancer-Sukhavyadhulu,Pillai Dialogues: Vituri,,Medical Educational (A),,1982.0,Telugu,Tollywood
Chalaki Chellamma,,,,,1982.0,Telugu,Tollywood
Chandamama,Relangi Narasimha Rao (Direction) Dasari Narayana Rao (Screenplay/Dialogues/Supervision),"Murali Mohan, Saritha, Mohan Babu, Fatafat",,,1982.0,Telugu,Tollywood
Chattamtho Chelagatam (Tamil Dubbed),N. S. Rajbharath Dialogues: Rajasri,"Rajesh, Baby Anju, Sreenath, Sumangali, Santhikrishna, A. Veerappan, Vani, Jayaram, Madhan",Crime Thriller,,1982.0,Telugu,Tollywood
Chilipi Chinnodu,Rangarajan Dialogues/Lyrics: Rajasri,,,,1982.0,Telugu,Tollywood
Chilipi Vayasu (Tamil Dubbed Inikkum Ilamai (1979)),"M. A. Kaza This column needs further ref work, is a Tamil Dubbed movie, (Raadhika as press reporter), should have the following actors, actresses - Padmanabham, Suryakantham, Rama Prabha","Sudhakar, Raadhika, Vijayakanth, ??Padmanabham, Suryakantham, Rama Prabha",(A) CBFC 12 November 1980,,1982.0,Telugu,Tollywood
Devatha,K. Raghavendra Rao,"Sobhan Babu, Sridevi, Jaya Prada, Mohan Babu","Romance, Drama(A)",,1982.0,Telugu,Tollywood
Dharma Vaddi,K. B. Tilak Story: Gopichand,"Jaggaiah, Krishnaveni, Saichand, Sudhakar, Nutan Prasad",(U) CBFC 31 December 1981,,1982.0,Telugu,Tollywood
Doctor Cine Actor,,,,,1982.0,Telugu,Tollywood
Doctor Malathi,,,,,1982.0,Telugu,Tollywood
Dongalosthunnaru Jagratta (Tamil Dubbed),R. Thygarajan,,,,1982.0,Telugu,Tollywood
Edhi Dharmam Edhi Nyayam,,,,,1982.0,Telugu,Tollywood
Ee Charithra Ye Siratho,"Vejella Satyanarayana (Screenplay/Direction) Dialogues: Paruchuri Lyrics: Kopalle, N. Venkateswara Rao,","Siva Krishna, Sai Chand, Gokina Rama Rao, P. L. Narayana, Ranganadh, Anupama",,,1982.0,Telugu,Tollywood
Ee Kaalam Katha,,,,,1982.0,Telugu,Tollywood
Eenadu,,,,,1982.0,Telugu,Tollywood
Eeswara Kataksham (Tamil Dubbed),A. P. Nagarajan,"K. B. Sundarambal, R. Muthuraman, Lakshmi, Sivakumar, Srividya, 'Kumari' Padmini",Devotional (U) CBFC missing,,1982.0,Telugu,Tollywood
Ekalavya,,,,,1982.0,Telugu,Tollywood
Emandoyi Srimathigaru,,,,,1982.0,Telugu,Tollywood
Entha Gaatu Premayo,,,,,1982.0,Telugu,Tollywood
Evandoy Srimathi Garu,Relangi Narasimha Rao Story/Dialogues: Kasi Viswanath Screenplay: Kasi Viswanath & Relangi Narasimha Rao Lyrics: Dr. Cnare,"Chandra Mohan Raadhika, Giri Babu, K. Vijaya",,,1982.0,Telugu,Tollywood
Garuda Rekha (Kannada Dubbed),P. S. Prakash Dialogues/Lyrics: Rajasri,"Srinath, Ambika, Madhavi, K. Vijaya, Dinesh, Vajramuni, Tiger Prabhakar, Shakti Prasad,",,,1982.0,Telugu,Tollywood
Golkonda Abbulu,Dasari Narayana Rao,Krishnam Raju,Drama (U),,1982.0,Telugu,Tollywood
Gopala Krishnudu,A. Kodandamari Reddy,"Akkineni Nageswara Rao, Jayasudha, Radha",Drama,,1982.0,Telugu,Tollywood
Grama Kakshalu (Tamil Dubbed),V. C. Guhanathan (Story/Screenplay/Direction) Dialogues/Lyrics: Rajasri,"Rajanikanth, Sridevi, Sripriya, Vijayakuma, Jaishankar",Action,,1982.0,Telugu,Tollywood
Gruha Pravesam,,,Drama,,1982.0,Telugu,Tollywood
Hanthakulaku Saval (Tamil Dubbed),S. P. Muthuraman,"Rajinikanth, Rati Agnihotri, Sumalatha, V. K. Ramaswamy, Cho Ramaswamy",Action,,1982.0,Telugu,Tollywood
Himabindu,,,,,1982.0,Telugu,Tollywood
Iddaru Kodukulu,,,,,1982.0,Telugu,Tollywood
Idi Pellantara,D. Vijaya Bhaskar,"Chiranjeevi, Radhika",,,1982.0,Telugu,Tollywood
Illali Korikalu,"G. Raam Mohan Rao Dialogues: Paruchuri Brothers Story: Ushasri Lyrics: Atreya, Veturi","Sobhan Babu, Jayasudha, Satyanarayana, Nirmala, Saroja, Rohini, Dr. M. Prabhakar Reddy",(U),,1982.0,Telugu,Tollywood
Illanta Sandadi,Relangi Narasimha Rao,"Chandra Mohan, Nutan Prasad, Prabha, Nirmala, Suvarna, Dr. M. Prabhakar Reddy, Jayamalini",(U) CBFC 16 July 1982,,1982.0,Telugu,Tollywood
Intlo Ramayya Veedhilo Krishnayya,Kodi Ramakrishna,"Chiranjeevi, Madhavi, Gollapudi Maruthi Rao","Romance, Drama",,1982.0,Telugu,Tollywood
Jagannadha Rathachakralu,,,,,1982.0,Telugu,Tollywood
Jaggu,,,,,1982.0,Telugu,Tollywood
Jai Mahakali (Hindi Dubbed Jai Maha Kali 1979),Babubhai Mistri Dialogues: Vituri,"Vikram Gokhale, Ranjana Deshmukh, Hercules, Dinesh Hingoo",Devotional (U),,1982.0,Telugu,Tollywood
